Index,Time_s,Fx,Fy,Fz,F_Amp,Psi_Imp,Psi_Int,Beta,K_Stiffness,Vel_Raw,Vel_Filt,Acc_Raw,Acc_Filt,Lyapunov_V_Nmm,Loop_Duration_s,q1,q2,q3,q4,q5,tau1,tau2,tau3,tau4,tau5,deltaXcmd,deltaYcmd,deltaZcmd,Tx_EE,Ty_EE,Tz_EE,Roll,Pitch,Yaw
16,0.1600,0.0098,0.0064,0.0659,0.0670,0.0000,0.0000,0.0000,20.0000,1.5513,1.1420,14.2561,16.2658,0.0010,0.000316,90.5965,-41.3457,-45.5890,86.9348,90.5965,-0.0000,-3.1932,-11.1565,-1.0040,-0.0000,0.003145,-0.000803,-0.015170,-0.0002,0.0002,0.0024,180.0000,0.0000,0.0000
17,0.1700,-0.0007,0.0227,0.0647,0.0686,0.0000,0.0000,0.0000,20.0000,1.4784,1.1625,25.5535,16.4660,0.0011,0.000323,90.5965,-41.3457,-45.5890,86.9348,90.5965,-0.0000,-3.1932,-11.1565,-1.0040,-0.0000,0.001716,-0.002783,-0.014418,0.0011,0.0015,0.0020,180.0000,0.0000,0.0000
18,0.1800,-0.0141,0.0347,0.0656,0.0756,0.0000,0.0000,0.0000,20.0000,1.4957,1.1804,31.5233,17.1301,0.0012,0.000465,90.5965,-41.3457,-45.5890,86.9348,90.5965,-0.0000,-3.1932,-11.1565,-1.0040,-0.0000,-0.000417,-0.005076,-0.014062,0.0011,0.0022,0.0003,180.0000,0.0000,0.0000
19,0.1900,-0.0253,0.0347,0.0659,0.0786,0.0000,0.0000,0.0000,20.0000,1.5480,1.1992,26.2646,17.7772,0.0013,0.000475,90.5965,-41.3457,-45.5890,86.9348,90.5965,-0.0000,-3.1932,-11.1565,-1.0040,-0.0000,-0.002713,-0.006337,-0.013861,-0.0001,0.0017,-0.0004,180.0000,0.0000,0.0000
20,0.2000,-0.0349,0.0176,0.0694,0.0796,0.0000,0.0000,0.0000,20.0000,1.5830,1.2193,24.5733,18.1975,0.0014,0.000358,90.5965,-41.3457,-45.5890,86.9348,90.5965,-0.0000,-3.1932,-11.1565,-1.0040,-0.0000,-0.004936,-0.005311,-0.014072,0.0003,0.0006,-0.0020,180.0000,0.0000,0.0000
21,0.2100,-0.0438,-0.0128,0.0763,0.0889,0.0000,0.0000,0.0000,20.0000,1.6528,1.2413,42.5939,19.0439,0.0015,0.000556,90.5965,-41.3457,-45.5890,86.9348,90.5965,-0.0000,-3.1932,-11.1565,-1.0040,-0.0000,-0.007046,-0.001695,-0.014854,0.0003,-0.0002,-0.0028,180.0000,0.0000,0.0000
22,0.2200,-0.0442,-0.0407,0.0833,0.1027,0.0000,0.0000,0.0000,20.0000,1.8228,1.2686,50.6181,20.5600,0.0016,0.000485,90.5965,-41.3457,-45.5890,86.9348,90.5965,-0.0000,-3.1932,-11.1565,-1.0040,-0.0000,-0.008241,0.003098,-0.015960,0.0002,-0.0007,-0.0039,180.0000,0.0000,0.0000
23,0.2300,-0.0393,-0.0529,0.0929,0.1139,0.0000,0.0000,0.0000,20.0000,2.0618,1.3056,41.6187,21.9659,0.0018,0.000490,90.5965,-41.3457,-45.5890,86.9348,90.5965,-0.0000,-3.1932,-11.1565,-1.0040,-0.0000,-0.008395,0.006963,-0.017497,0.0000,0.0005,-0.0036,180.0000,0.0000,0.0000
24,0.2400,-0.0287,-0.0499,0.1013,0.1165,0.0000,0.0000,0.0000,20.0000,2.2334,1.3519,26.6004,22.6339,0.0020,0.000456,90.5965,-41.3457,-45.5890,86.9348,90.5965,-0.0000,-3.1932,-11.1565,-1.0040,-0.0000,-0.007395,0.008787,-0.019154,0.0016,0.0009,-0.0026,180.0000,0.0000,0.0000
25,0.2500,-0.0104,-0.0354,0.1047,0.1110,0.0000,0.0000,0.0000,20.0000,2.2563,1.4011,27.2601,22.8703,0.0022,0.000494,90.5965,-41.3457,-45.5890,86.9348,90.5965,-0.0000,-3.1932,-11.1565,-1.0040,-0.0000,-0.004998,0.008325,-0.020367,0.0013,0.0010,-0.0011,180.0000,0.0000,0.0000
26,0.2600,0.0046,-0.0109,0.1040,0.1047,0.0000,0.0000,0.0000,20.0000,2.1779,1.4459,39.6312,23.4520,0.0024,0.000459,90.5965,-41.3457,-45.5890,86.9348,90.5965,-0.0000,-3.1932,-11.1565,-1.0040,-0.0000,-0.002168,0.005608,-0.020933,0.0012,0.0015,-0.0021,180.0000,0.0000,0.0000
27,0.2700,0.0104,0.0152,0.0999,0.1016,0.0000,0.0000,0.0000,20.0000,2.0841,1.4836,46.5503,24.5323,0.0026,0.000488,90.5965,-41.3457,-45.5890,86.9348,90.5965,-0.0000,-3.1932,-11.1565,-1.0040,-0.0000,-0.000016,0.001483,-0.020788,0.0006,0.0006,-0.0022,180.0000,0.0000,0.0000
28,0.2800,0.0097,0.0366,0.0959,0.1031,0.0000,0.0000,0.0000,20.0000,2.0509,1.5158,45.9679,25.7274,0.0028,0.000601,90.5965,-41.3457,-45.5890,86.9348,90.5965,-0.0000,-3.1932,-11.1565,-1.0040,-0.0000,0.001106,-0.002944,-0.020266,0.0011,-0.0006,-0.0032,180.0000,0.0000,0.0000
29,0.2900,0.0027,0.0552,0.0895,0.1051,0.0000,0.0000,0.0000,20.0000,2.0635,1.5455,44.0292,26.7875,0.0030,0.000418,90.5965,-41.3457,-45.5890,86.9348,90.5965,-0.0000,-3.1932,-11.1565,-1.0040,-0.0000,0.001024,-0.007238,-0.019297,0.0012,-0.0004,-0.0047,180.0000,0.0000,0.0000
30,0.3000,-0.0054,0.0758,0.0799,0.1102,0.0000,0.0000,0.0000,20.0000,2.1245,1.5757,47.5561,27.8329,0.0032,0.000321,90.5965,-41.3457,-45.5890,86.9348,90.5965,-0.0000,-3.1932,-11.1565,-1.0040,-0.0000,0.000165,-0.011656,-0.017761,0.0019,0.0004,-0.0054,180.0000,0.0000,0.0000
31,0.3100,-0.0106,0.0886,0.0723,0.1148,0.0000,0.0000,0.0000,20.0000,2.2279,1.6087,41.6926,28.7566,0.0033,0.000332,90.5965,-41.3457,-45.5890,86.9348,90.5965,-0.0000,-3.1932,-11.1565,-1.0040,-0.0000,-0.000832,-0.015357,-0.016120,0.0019,0.0011,-0.0048,180.0000,0.0000,0.0000
32,0.3200,-0.0218,0.0902,0.0691,0.1157,0.0000,0.0000,0.0000,20.0000,2.3121,1.6451,30.1231,29.1500,0.0035,0.000357,90.5965,-41.3457,-45.5890,86.9348,90.5965,-0.0000,-3.1932,-11.1565,-1.0040,-0.0000,-0.002498,-0.017531,-0.014866,0.0016,0.0026,-0.0048,180.0000,0.0000,0.0000
33,0.3300,-0.0386,0.0886,0.0655,0.1167,0.0000,0.0000,0.0000,20.0000,2.3651,1.6833,29.9481,29.1987,0.0037,0.000320,90.5965,-41.3457,-45.5890,86.9348,90.5965,-0.0000,-3.1932,-11.1565,-1.0040,-0.0000,-0.005098,-0.018538,-0.013774,0.0017,0.0030,-0.0051,180.0000,0.0000,0.0000
34,0.3400,-0.0523,0.0798,0.0590,0.1122,0.0000,0.0000,0.0000,20.0000,2.3434,1.7202,30.9873,29.2685,0.0038,0.000309,90.5965,-41.3457,-45.5890,86.9348,90.5965,-0.0000,-3.1932,-11.1565,-1.0040,-0.0000,-0.007899,-0.018183,-0.012495,0.0004,0.0028,-0.0037,180.0000,0.0000,0.0000
35,0.3500,-0.0644,0.0557,0.0507,0.0991,0.0000,0.0000,0.0000,20.0000,2.2055,1.7507,40.2618,29.6181,0.0040,0.000377,90.6049,-41.3508,-45.5425,86.8932,90.6049,-0.0001,-3.1770,-11.1332,-1.0018,0.0000,-0.010715,-0.015496,-0.011467,-0.0013,0.0022,-0.0016,180.0000,0.0000,0.0000
36,0.3600,-0.0760,0.0252,0.0454,0.0921,0.0000,0.0000,0.0000,20.0000,2.0160,1.7705,54.2695,30.5889,0.0042,0.000362,90.6049,-41.3508,-45.5425,86.8932,90.6049,-0.0001,-3.1770,-11.1332,-1.0018,0.0000,-0.013419,-0.010927,-0.010342,-0.0020,0.0022,-0.0003,180.0000,0.0000,0.0000
37,0.3700,-0.0833,-0.0026,0.0479,0.0962,0.0000,0.0000,0.0000,20.0000,1.9347,1.7817,57.7281,31.9866,0.0044,0.000326,90.6049,-41.3508,-45.5425,86.8932,90.6049,-0.0001,-3.1770,-11.1332,-1.0018,0.0000,-0.015616,-0.005602,-0.009954,-0.0020,0.0017,-0.0002,180.0000,0.0000,0.0000
38,0.3800,-0.0802,-0.0282,0.0529,0.1001,0.0000,0.0000,0.0000,20.0000,1.9391,1.7903,55.9122,33.3527,0.0045,0.000365,90.6049,-41.3508,-45.5425,86.8932,90.6049,-0.0001,-3.1770,-11.1332,-1.0018,0.0000,-0.016482,-0.000085,-0.010216,-0.0020,0.0008,0.0014,180.0000,0.0000,0.0000
39,0.3900,-0.0679,-0.0463,0.0590,0.1012,0.0000,0.0000,0.0000,20.0000,1.9731,1.7994,49.7543,34.4243,0.0047,0.000368,90.6049,-41.3508,-45.5425,86.8932,90.6049,-0.0001,-3.1770,-11.1332,-1.0018,0.0000,-0.015703,0.004774,-0.010952,-0.0012,0.0017,0.0007,180.0000,0.0000,0.0000
40,0.4000,-0.0542,-0.0544,0.0659,0.1012,0.0000,0.0000,0.0000,20.0000,2.0132,1.8101,40.8297,35.0221,0.0049,0.000335,90.6049,-41.3508,-45.5425,86.8932,90.6049,-0.0001,-3.1770,-11.1332,-1.0018,0.0000,-0.013870,0.008260,-0.012029,-0.0005,0.0032,-0.0011,180.0000,0.0000,0.0000
41,0.4100,-0.0388,-0.0557,0.0686,0.0965,0.0000,0.0000,0.0000,20.0000,1.9974,1.8208,33.9153,35.1514,0.0052,0.000365,90.6049,-41.3508,-45.5425,86.8932,90.6049,-0.0001,-3.1770,-11.1332,-1.0018,0.0000,-0.011290,0.010297,-0.012863,-0.0000,0.0029,-0.0014,180.0000,0.0000,0.0000
42,0.4200,-0.0164,-0.0558,0.0669,0.0886,0.0000,0.0000,0.0000,20.0000,1.8980,1.8278,38.6738,35.2143,0.0054,0.000317,90.6049,-41.3508,-45.5425,86.8932,90.6049,-0.0001,-3.1770,-11.1332,-1.0018,0.0000,-0.007596,0.011411,-0.013127,-0.0008,0.0014,0.0001,180.0000,0.0000,0.0000
43,0.4300,0.0031,-0.0555,0.0635,0.0844,0.0000,0.0000,0.0000,20.0000,1.7977,1.8289,40.4933,35.4546,0.0056,0.000355,90.6049,-41.3508,-45.5425,86.8932,90.6049,-0.0001,-3.1770,-11.1332,-1.0018,0.0000,-0.003593,0.011981,-0.012912,-0.0010,0.0016,-0.0010,180.0000,0.0000,0.0000
44,0.4400,0.0107,-0.0521,0.0593,0.0797,0.0000,0.0000,0.0000,20.0000,1.7180,1.8250,30.3539,35.4529,0.0057,0.000297,90.6049,-41.3508,-45.5425,86.8932,90.6049,-0.0001,-3.1770,-11.1332,-1.0018,0.0000,-0.000611,0.011928,-0.012348,-0.0011,0.0019,0.0008,180.0000,0.0000,0.0000
45,0.4500,0.0137,-0.0421,0.0630,0.0770,0.0000,0.0000,0.0000,20.0000,1.6532,1.8173,22.1379,34.9464,0.0059,0.000310,90.6049,-41.3508,-45.5425,86.8932,90.6049,-0.0001,-3.1770,-11.1332,-1.0018,0.0000,0.001334,0.010871,-0.012383,-0.0021,0.0010,0.0018,180.0000,0.0000,0.0000
46,0.4600,0.0127,-0.0272,0.0746,0.0804,0.0000,0.0000,0.0000,20.0000,1.6295,1.8076,25.7598,34.3415,0.0061,0.000287,90.6049,-41.3508,-45.5425,86.8932,90.6049,-0.0001,-3.1770,-11.1332,-1.0018,0.0000,0.002311,0.008782,-0.013530,-0.0005,0.0012,0.0016,180.0000,0.0000,0.0000
47,0.4700,0.0036,-0.0094,0.0819,0.0825,0.0000,0.0000,0.0000,20.0000,1.6090,1.7973,32.7022,34.0604,0.0063,0.000365,90.6049,-41.3508,-45.5425,86.8932,90.6049,-0.0001,-3.1770,-11.1332,-1.0018,0.0000,0.001939,0.005823,-0.014873,0.0014,0.0022,0.0000,180.0000,0.0000,0.0000
48,0.4800,-0.0128,0.0022,0.0848,0.0858,0.0000,0.0000,0.0000,20.0000,1.6160,1.7871,35.1223,34.0522,0.0066,0.000295,90.6049,-41.3508,-45.5425,86.8932,90.6049,-0.0001,-3.1770,-11.1332,-1.0018,0.0000,0.000083,0.003015,-0.015876,0.0008,0.0027,0.0010,180.0000,0.0000,0.0000
49,0.4900,-0.0312,0.0069,0.0831,0.0891,0.0000,0.0000,0.0000,20.0000,1.6494,1.7786,35.2891,34.1157,0.0069,0.000351,90.6049,-41.3508,-45.5425,86.8932,90.6049,-0.0001,-3.1770,-11.1332,-1.0018,0.0000,-0.002782,0.000986,-0.016228,0.0011,0.0019,-0.0006,180.0000,0.0000,0.0000
50,0.5000,-0.0457,0.0074,0.0726,0.0861,0.0000,0.0000,0.0000,20.0000,1.6406,1.7713,33.6593,34.1354,0.0071,0.000350,90.6049,-41.3508,-45.5425,86.8932,90.6049,-0.0001,-3.1770,-11.1332,-1.0018,0.0000,-0.005810,-0.000188,-0.015342,0.0021,0.0021,-0.0015,180.0000,0.0000,0.0000
51,0.5100,-0.0562,-0.0020,0.0580,0.0807,0.0000,0.0000,0.0000,20.0000,1.5840,1.7625,33.7097,34.1106,0.0074,0.000315,90.6049,-41.3508,-45.5425,86.8932,90.6049,-0.0001,-3.1770,-11.1332,-1.0018,0.0000,-0.008517,0.000107,-0.013355,0.0018,0.0017,-0.0016,180.0000,0.0000,0.0000
52,0.5200,-0.0671,-0.0217,0.0446,0.0835,0.0000,0.0000,0.0000,20.0000,1.5706,1.7523,41.5709,34.3047,0.0076,0.000370,90.6049,-41.3508,-45.5425,86.8932,90.6049,-0.0001,-3.1770,-11.1332,-1.0018,0.0000,-0.011095,0.002240,-0.010888,0.0009,0.0023,-0.0021,180.0000,0.0000,0.0000
53,0.5300,-0.0697,-0.0398,0.0297,0.0855,0.0000,0.0000,0.0000,20.0000,1.5940,1.7430,44.6085,34.7880,0.0078,0.000383,90.6049,-41.3508,-45.5425,86.8932,90.6049,-0.0001,-3.1770,-11.1332,-1.0018,0.0000,-0.012751,0.005223,-0.008014,0.0012,0.0017,-0.0026,180.0000,0.0000,0.0000
54,0.5400,-0.0672,-0.0456,0.0171,0.0829,0.0000,0.0000,0.0000,20.0000,1.6555,1.7365,32.1005,34.9842,0.0080,0.000320,90.6294,-41.3670,-45.4787,86.8457,90.6294,-0.0005,-3.2023,-11.1678,-1.0046,0.0000,-0.013622,0.007394,-0.005817,0.0019,0.0015,-0.0026,180.0000,0.0000,0.0000
55,0.5500,-0.0759,-0.0389,0.0104,0.0859,0.0000,0.0000,0.0000,20.0000,1.7364,1.7342,23.7411,34.5956,0.0082,0.000357,90.6294,-41.3670,-45.4787,86.8457,90.6294,-0.0005,-3.2023,-11.1678,-1.0046,0.0000,-0.014953,0.007909,-0.003919,0.0027,0.0012,-0.0031,180.0000,0.0000,0.0000
56,0.5600,-0.0880,-0.0247,0.0043,0.0915,0.0000,0.0000,0.0000,20.0000,1.8309,1.7370,27.8412,34.1113,0.0083,0.000386,90.6294,-41.3670,-45.4787,86.8457,90.6294,-0.0005,-3.2023,-11.1678,-1.0046,0.0000,-0.016865,0.006761,-0.002253,0.0020,0.0013,-0.0029,180.0000,0.0000,0.0000
57,0.5700,-0.0940,-0.0061,0.0004,0.0942,0.0000,0.0000,0.0000,20.0000,1.9003,1.7440,32.6360,33.8983,0.0084,0.000303,90.6294,-41.3670,-45.4787,86.8457,90.6294,-0.0005,-3.2023,-11.1678,-1.0046,0.0000,-0.018496,0.004259,-0.000937,0.0003,0.0010,-0.0026,180.0000,0.0000,0.0000
58,0.5800,-0.1004,0.0166,0.0045,0.1018,0.0000,0.0000,0.0000,20.0000,2.0008,1.7554,39.7421,34.0243,0.0086,0.000309,90.6294,-41.3670,-45.4787,86.8457,90.6294,-0.0005,-3.2023,-11.1678,-1.0046,0.0000,-0.019990,0.000591,-0.000614,-0.0001,0.0000,-0.0028,180.0000,0.0000,0.0000
59,0.5900,-0.1083,0.0269,0.0152,0.1126,0.0000,0.0000,0.0000,20.0000,2.1762,1.7737,35.5158,34.2226,0.0088,0.000291,90.6294,-41.3670,-45.4787,86.8457,90.6294,-0.0005,-3.2023,-11.1678,-1.0046,0.0000,-0.021570,-0.002463,-0.001503,-0.0008,0.0010,-0.0022,180.0000,0.0000,0.0000
60,0.6000,-0.1101,0.0233,0.0277,0.1159,0.0000,0.0000,0.0000,20.0000,2.3122,1.7996,24.0806,33.9792,0.0090,0.000309,90.6294,-41.3670,-45.4787,86.8457,90.6294,-0.0005,-3.2023,-11.1678,-1.0046,0.0000,-0.022578,-0.003793,-0.003240,-0.0022,0.0020,-0.0013,180.0000,0.0000,0.0000
61,0.6100,-0.1045,0.0184,0.0386,0.1129,0.0000,0.0000,0.0000,20.0000,2.3491,1.8288,20.6067,33.3392,0.0092,0.000366,90.6294,-41.3670,-45.4787,86.8457,90.6294,-0.0005,-3.2023,-11.1678,-1.0046,0.0000,-0.022532,-0.004025,-0.005287,-0.0035,0.0019,-0.0016,180.0000,0.0000,0.0000
62,0.6200,-0.0934,0.0146,0.0448,0.1046,0.0000,0.0000,0.0000,20.0000,2.2790,1.8555,21.2373,32.6561,0.0095,0.000379,90.6294,-41.3670,-45.4787,86.8457,90.6294,-0.0005,-3.2023,-11.1678,-1.0046,0.0000,-0.021348,-0.003768,-0.007031,-0.0023,0.0016,-0.0013,180.0000,0.0000,0.0000
63,0.6300,-0.0806,0.0047,0.0473,0.0935,0.0000,0.0000,0.0000,20.0000,2.1209,1.8745,25.7685,32.1526,0.0098,0.000371,90.6294,-41.3670,-45.4787,86.8457,90.6294,-0.0005,-3.2023,-11.1678,-1.0046,0.0000,-0.019372,-0.002625,-0.008226,-0.0022,0.0018,-0.0008,180.0000,0.0000,0.0000
64,0.6400,-0.0665,-0.0031,0.0498,0.0831,0.0000,0.0000,0.0000,20.0000,1.9181,1.8824,30.4210,31.9294,0.0102,0.000431,90.6294,-41.3670,-45.4787,86.8457,90.6294,-0.0005,-3.2023,-11.1678,-1.0046,0.0000,-0.016832,-0.001207,-0.009118,-0.0022,0.0012,-0.0010,180.0000,0.0000,0.0000
65,0.6500,-0.0501,-0.0075,0.0523,0.0728,0.0000,0.0000,0.0000,20.0000,1.6920,1.8782,33.8469,31.9407,0.0105,0.000345,90.6294,-41.3670,-45.4787,86.8457,90.6294,-0.0005,-3.2023,-11.1678,-1.0046,0.0000,-0.013759,0.000011,-0.009847,-0.0020,0.0001,-0.0012,180.0000,0.0000,0.0000
66,0.6600,-0.0379,-0.0081,0.0570,0.0689,0.0000,0.0000,0.0000,20.0000,1.5226,1.8633,31.6063,31.9839,0.0108,0.000300,90.6294,-41.3670,-45.4787,86.8457,90.6294,-0.0005,-3.2023,-11.1678,-1.0046,0.0000,-0.010807,0.000750,-0.010699,-0.0001,0.0004,-0.0021,180.0000,0.0000,0.0000
67,0.6700,-0.0377,-0.0029,0.0642,0.0745,0.0000,0.0000,0.0000,20.0000,1.4991,1.8439,20.3930,31.6547,0.0111,0.000341,90.6294,-41.3670,-45.4787,86.8457,90.6294,-0.0005,-3.2023,-11.1678,-1.0046,0.0000,-0.009139,0.000637,-0.011866,0.0003,0.0011,-0.0023,180.0000,0.0000,0.0000
68,0.6800,-0.0426,0.0072,0.0688,0.0812,0.0000,0.0000,0.0000,20.0000,1.5599,1.8266,15.8969,30.9116,0.0114,0.000435,90.6294,-41.3670,-45.4787,86.8457,90.6294,-0.0005,-3.2023,-11.1678,-1.0046,0.0000,-0.008685,-0.000433,-0.012951,0.0006,0.0018,-0.0032,180.0000,0.0000,0.0000
69,0.6900,-0.0422,0.0210,0.0661,0.0812,0.0000,0.0000,0.0000,20.0000,1.5864,1.8127,20.1711,30.2032,0.0117,0.000365,90.6294,-41.3670,-45.4787,86.8457,90.6294,-0.0005,-3.2023,-11.1678,-1.0046,0.0000,-0.008382,-0.002404,-0.013253,0.0006,0.0013,-0.0045,180.0000,0.0000,0.0000
70,0.7000,-0.0406,0.0255,0.0566,0.0742,0.0000,0.0000,0.0000,20.0000,1.5332,1.7987,17.7348,29.5843,0.0120,0.000384,90.6294,-41.3670,-45.4787,86.8457,90.6294,-0.0005,-3.2023,-11.1678,-1.0046,0.0000,-0.008034,-0.003946,-0.012448,0.0005,0.0009,-0.0041,180.0000,0.0000,0.0000
71,0.7100,-0.0381,0.0215,0.0463,0.0637,0.0000,0.0000,0.0000,20.0000,1.4016,1.7805,16.3340,28.8940,0.0123,0.000315,90.6294,-41.3670,-45.4787,86.8457,90.6294,-0.0005,-3.2023,-11.1678,-1.0046,0.0000,-0.007573,-0.004392,-0.010946,0.0005,-0.0003,-0.0017,180.0000,0.0000,0.0000
72,0.7200,-0.0267,0.0210,0.0398,0.0523,0.0000,0.0000,0.0000,20.0000,1.2166,1.7546,20.7119,28.3235,0.0126,0.000339,90.6294,-41.3670,-45.4787,86.8457,90.6294,-0.0005,-3.2023,-11.1678,-1.0046,0.0000,-0.006163,-0.004574,-0.009440,0.0004,-0.0016,-0.0013,180.0000,0.0000,0.0000
73,0.7300,-0.0104,0.0273,0.0382,0.0481,0.0000,0.0000,0.0000,20.0000,1.0643,1.7208,27.1404,28.0816,0.0128,0.000404,90.6294,-41.3670,-45.4787,86.8457,90.6294,-0.0005,-3.2023,-11.1678,-1.0046,0.0000,-0.003746,-0.005296,-0.008437,0.0003,-0.0019,-0.0009,180.0000,0.0000,0.0000
